frame.number,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,ip.proto,tcp.flags.syn,tcp.flags.ack,tcp.flags.fin,ip.len,tcp.window_size_value,tcp.analysis.ack_rtt,tcp.analysis.initial_rtt,tcp.analysis.bytes_in_flight,tcp.analysis.push_bytes_sent,frame.time_epoch
7517,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000290962,0.109576209,,,1722050471.230116369
7518,91.189.91.82,10.0.0.134,80,59278,54423,6,False,True,False,54409,64240,,0.109576209,54369,54369,1722050471.230652659
7519,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000052142,0.109576209,,,1722050471.230704801
7520,91.189.91.82,10.0.0.134,80,59278,32174,6,False,True,False,32160,64240,,0.109576209,32120,32120,1722050471.231484903
7521,91.189.91.82,10.0.0.134,80,59278,17574,6,False,True,False,17560,64240,,0.109576209,49640,49640,1722050471.231540160
7522,91.189.91.82,10.0.0.134,80,59278,14653,6,False,True,False,14639,64240,,0.109576209,64239,64239,1722050471.231574740
7523,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000516176,0.109576209,,,1722050471.232090916
7524,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.232626309
7525,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000769266,0.109576209,,,1722050471.233395575
7526,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.233982522
7527,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000735235,0.109576209,,,1722050471.234717757
7528,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.235254593
7529,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000052415,0.109576209,,,1722050471.235307008
7530,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.235866469
7531,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000761310,0.109576209,,,1722050471.236627779
7532,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.237205102
7533,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000025905,0.109576209,,,1722050471.237231007
7534,91.189.91.82,10.0.0.134,80,59278,54074,6,False,True,False,54060,64240,,0.109576209,54020,54020,1722050471.237693599
7535,91.189.91.82,10.0.0.134,80,59278,10273,6,False,True,False,10259,64240,,0.109576209,64239,64239,1722050471.237762910
7536,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000274404,0.109576209,,,1722050471.238037314
7537,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.238594144
7538,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000048348,0.109576209,,,1722050471.238642492
7539,91.189.91.82,10.0.0.134,80,59278,62834,6,False,True,False,62820,64240,,0.109576209,62780,62780,1722050471.239133936
7540,91.189.91.82,10.0.0.134,80,59278,1513,6,False,True,False,1499,64240,,0.109576209,64239,64239,1722050471.239194457
7541,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000771702,0.109576209,,,1722050471.239966159
7542,91.189.91.82,10.0.0.134,80,59278,55534,6,False,True,False,55520,64240,,0.109576209,55480,55480,1722050471.240600749
7543,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000023288,0.109576209,,,1722050471.240624037
7544,91.189.91.82,10.0.0.134,80,59278,8813,6,False,True,False,8799,64240,,0.109576209,8759,64239,1722050471.240715646
7545,91.189.91.82,10.0.0.134,80,59278,55534,6,False,True,False,55520,64240,,0.109576209,64239,55480,1722050471.241054446
7546,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000211777,0.109576209,,,1722050471.241266223
7547,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.241851386
7548,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000059730,0.109576209,,,1722050471.241911116
7549,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.242384227
7550,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000846917,0.109576209,,,1722050471.243231144
7551,91.189.91.82,10.0.0.134,80,59278,58454,6,False,True,False,58440,64240,,0.109576209,58400,58400,1722050471.243786093
7552,91.189.91.82,10.0.0.134,80,59278,5893,6,False,True,False,5879,64240,,0.109576209,64239,64239,1722050471.243855226
7553,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000653347,0.109576209,,,1722050471.244508573
7554,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.245072611
7555,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000025202,0.109576209,,,1722050471.245097813
7556,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.245622392
7557,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000561247,0.109576209,,,1722050471.246183639
7558,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.246777550
7559,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000025944,0.109576209,,,1722050471.246803494
7560,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.247436541
7561,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000043067,0.109576209,,,1722050471.247479608
7562,91.189.91.82,10.0.0.134,80,59278,35094,6,False,True,False,35080,64240,,0.109576209,35040,35040,1722050471.247868490
7563,91.189.91.82,10.0.0.134,80,59278,13194,6,False,True,False,13180,64240,,0.109576209,48180,48180,1722050471.247916065
7564,91.189.91.82,10.0.0.134,80,59278,10274,6,False,True,False,10260,64240,,0.109576209,58400,58400,1722050471.247947893
7565,91.189.91.82,10.0.0.134,80,59278,5893,6,False,True,False,5879,64240,,0.109576209,64239,64239,1722050471.247978835
7566,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000873339,0.109576209,,,1722050471.248852174
7567,91.189.91.82,10.0.0.134,80,59278,30714,6,False,True,False,30700,64240,,0.109576209,30660,30660,1722050471.249152679
7568,91.189.91.82,10.0.0.134,80,59278,27794,6,False,True,False,27780,64240,,0.109576209,58400,58400,1722050471.249234846
7569,91.189.91.82,10.0.0.134,80,59278,5893,6,False,True,False,5879,64240,,0.109576209,64239,64239,1722050471.249271168
7570,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001575069,0.109576209,,,1722050471.250846237
7571,91.189.91.82,10.0.0.134,80,59278,1893,6,False,True,False,1879,64240,,0.109576209,1839,1839,1722050471.251297741
7572,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000894629,0.109576209,,,1722050471.252192370
7573,91.189.91.82,10.0.0.134,80,59278,19822,6,False,True,False,19808,64240,,0.109576209,19768,19768,1722050471.261010471
7574,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000025052,0.109576209,,,1722050471.261035523
7575,91.189.91.82,10.0.0.134,80,59278,38014,6,False,True,False,38000,64240,,0.109576209,37960,37960,1722050471.261575021
7576,91.189.91.82,10.0.0.134,80,59278,1630,6,False,True,False,1616,64240,,0.109576209,39536,39536,1722050471.261612735
7577,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000289722,0.109576209,,,1722050471.261902457
7578,91.189.91.82,10.0.0.134,80,59278,44026,6,False,True,False,44012,64240,,0.109576209,43972,43972,1722050471.263864675
7579,91.189.91.82,10.0.0.134,80,59278,20321,6,False,True,False,20307,64240,,0.109576209,64239,20267,1722050471.263924505
7580,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000183468,0.109576209,,,1722050471.264107973
7581,91.189.91.82,10.0.0.134,80,59278,24971,6,False,True,False,24957,64240,,0.109576209,24917,24917,1722050471.264592093
7582,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000016355,0.109576209,,,1722050471.264608448
7583,91.189.91.82,10.0.0.134,80,59278,48234,6,False,True,False,48220,64240,,0.109576209,48180,48180,1722050471.265104858
7584,91.189.91.82,10.0.0.134,80,59278,1294,6,False,True,False,1280,64240,,0.109576209,49420,49420,1722050471.265166959
7585,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001181776,0.109576209,,,1722050471.266348735
7586,91.189.91.82,10.0.0.134,80,59278,14873,6,False,True,False,14859,64240,,0.109576209,14819,14819,1722050471.266479965
7587,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000015618,0.109576209,,,1722050471.266495583
7588,91.189.91.82,10.0.0.134,80,59278,24771,6,False,True,False,24757,64240,,0.109576209,24717,24717,1722050471.266613634
7589,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001179866,0.109576209,,,1722050471.267793500
7590,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.268671617
7591,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000107962,0.109576209,,,1722050471.268779579
7592,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.269364039
7593,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000028386,0.109576209,,,1722050471.269392425
7594,91.189.91.82,10.0.0.134,80,59278,59372,6,False,True,False,59358,64240,,0.109576209,59318,59318,1722050471.269934160
7595,91.189.91.82,10.0.0.134,80,59278,4975,6,False,True,False,4961,64240,,0.109576209,64239,4921,1722050471.269996745
7596,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000609631,0.109576209,,,1722050471.270606376
7597,91.189.91.82,10.0.0.134,80,59278,29254,6,False,True,False,29240,64240,,0.109576209,29200,29200,1722050471.270903301
7598,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000020375,0.109576209,,,1722050471.270923676
7599,91.189.91.82,10.0.0.134,80,59278,35093,6,False,True,False,35079,64240,,0.109576209,35039,64239,1722050471.271088319
7600,91.189.91.82,10.0.0.134,80,59278,17574,6,False,True,False,17560,64240,,0.109576209,52559,17520,1722050471.271118898
7601,91.189.91.82,10.0.0.134,80,59278,2330,6,False,True,False,2316,64240,,0.109576209,54835,19796,1722050471.271167388
7602,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000782998,0.109576209,,,1722050471.271950386
7603,91.189.91.82,10.0.0.134,80,59278,22646,6,False,True,False,22632,64240,,0.109576209,22592,22592,1722050471.273099532
7604,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000030020,0.109576209,,,1722050471.273129552
7605,91.189.91.82,10.0.0.134,80,59278,1466,6,False,True,False,1452,64240,,0.109576209,1412,1412,1722050471.273208683
7606,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001311302,0.109576209,,,1722050471.274519985
7607,91.189.91.82,10.0.0.134,80,59278,22646,6,False,True,False,22632,64240,,0.109576209,22592,22592,1722050471.275382023
7608,91.189.91.82,10.0.0.134,80,59278,22646,6,False,True,False,22632,64240,,0.109576209,45184,22592,1722050471.275451756
7609,91.189.91.82,10.0.0.134,80,59278,14174,6,False,True,False,14160,64240,,0.109576209,59304,14120,1722050471.275476953
7610,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000066209,0.109576209,,,1722050471.275543162
7611,91.189.91.82,10.0.0.134,80,59278,22646,6,False,True,False,22632,64240,,0.109576209,22592,22592,1722050471.276519226
7612,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000021206,0.109576209,,,1722050471.276540432
7613,91.189.91.82,10.0.0.134,80,59278,22646,6,False,True,False,22632,64240,,0.109576209,22592,22592,1722050471.276736247
7614,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000041419,0.109576209,,,1722050471.276777666
7615,91.189.91.82,10.0.0.134,80,59278,22646,6,False,True,False,22632,64240,,0.109576209,22592,22592,1722050471.276881420
7616,91.189.91.82,10.0.0.134,80,59278,19109,6,False,True,False,19095,64240,,0.109576209,41647,19055,1722050471.276907637
7617,91.189.91.82,10.0.0.134,80,59278,2179,6,False,True,False,2165,64240,,0.109576209,43772,2125,1722050471.276987854
7618,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000452892,0.109576209,,,1722050471.277440746
7619,91.189.91.82,10.0.0.134,80,59278,22646,6,False,True,False,22632,64240,,0.109576209,22592,22592,1722050471.280282420
7620,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000023168,0.109576209,,,1722050471.280305588
7621,91.189.91.82,10.0.0.134,80,59278,22646,6,False,True,False,22632,64240,,0.109576209,22592,22592,1722050471.280398445
7622,91.189.91.82,10.0.0.134,80,59278,19109,6,False,True,False,19095,64240,,0.109576209,41647,19055,1722050471.280425788
7623,91.189.91.82,10.0.0.134,80,59278,22646,6,False,True,False,22632,64240,,0.109576209,64239,22592,1722050471.280533516
7624,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000130793,0.109576209,,,1722050471.280556581
7625,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000121945,0.109576209,,,1722050471.280655461
7626,91.189.91.82,10.0.0.134,80,59278,10274,6,False,True,False,10260,64240,,0.109576209,10220,10220,1722050471.280740046
7627,91.189.91.82,10.0.0.134,80,59278,8814,6,False,True,False,8800,64240,,0.109576209,18980,18980,1722050471.280781479
7628,91.189.91.82,10.0.0.134,80,59278,10274,6,False,True,False,10260,64240,,0.109576209,29200,29200,1722050471.280812530
7629,91.189.91.82,10.0.0.134,80,59278,7354,6,False,True,False,7340,64240,,0.109576209,36500,36500,1722050471.280848768
7630,91.189.91.82,10.0.0.134,80,59278,5201,6,False,True,False,5187,64240,,0.109576209,41647,41647,1722050471.280882537
7631,91.189.91.82,10.0.0.134,80,59278,19034,6,False,True,False,19020,64240,,0.109576209,60627,18980,1722050471.281002527
7632,91.189.91.82,10.0.0.134,80,59278,3666,6,False,True,False,3652,64240,,0.109576209,64239,22592,1722050471.281052794
7633,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001127179,0.109576209,,,1722050471.282179973
7634,91.189.91.82,10.0.0.134,80,59278,14654,6,False,True,False,14640,64240,,0.109576209,14600,14600,1722050471.282449101
7635,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000014625,0.109576209,,,1722050471.282463726
7636,91.189.91.82,10.0.0.134,80,59278,49693,6,False,True,False,49679,64240,,0.109576209,49639,64239,1722050471.282638869
7637,91.189.91.82,10.0.0.134,80,59278,14654,6,False,True,False,14640,64240,,0.109576209,64239,14600,1722050471.282837758
7638,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001278974,0.109576209,,,1722050471.284116732
7639,91.189.91.82,10.0.0.134,80,59278,20494,6,False,True,False,20480,64240,,0.109576209,20440,20440,1722050471.284398918
7640,91.189.91.82,10.0.0.134,80,59278,24874,6,False,True,False,24860,64240,,0.109576209,45260,45260,1722050471.284493131
7641,91.189.91.82,10.0.0.134,80,59278,13194,6,False,True,False,13180,64240,,0.109576209,58400,58400,1722050471.284544356
7642,91.189.91.82,10.0.0.134,80,59278,5893,6,False,True,False,5879,64240,,0.109576209,64239,64239,1722050471.284571792
7643,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000987377,0.109576209,,,1722050471.285559169
7644,91.189.91.82,10.0.0.134,80,59278,63276,6,False,True,False,63262,64240,,0.109576209,63222,63222,1722050471.286010467
7645,91.189.91.82,10.0.0.134,80,59278,1071,6,False,True,False,1057,64240,,0.109576209,64239,1017,1722050471.292656630
7646,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.018789939,0.109576209,,,1722050471.311446569
7647,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.312419790
7648,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000517672,0.109576209,,,1722050471.312937462
7649,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.313451254
7650,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001580685,0.109576209,,,1722050471.315031939
7651,91.189.91.82,10.0.0.134,80,59278,61374,6,False,True,False,61360,64240,,0.109576209,61320,61320,1722050471.315585955
7652,91.189.91.82,10.0.0.134,80,59278,2973,6,False,True,False,2959,64240,,0.109576209,64239,64239,1722050471.315649155
7653,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000766769,0.109576209,,,1722050471.316415924
7654,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.316970677
7655,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000822687,0.109576209,,,1722050471.317793364
7656,91.189.91.82,10.0.0.134,80,59278,62834,6,False,True,False,62820,64240,,0.109576209,62780,62780,1722050471.318336765
7657,91.189.91.82,10.0.0.134,80,59278,1513,6,False,True,False,1499,64240,,0.109576209,64239,64239,1722050471.318395939
7658,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000714739,0.109576209,,,1722050471.319110678
7659,91.189.91.82,10.0.0.134,80,59278,55534,6,False,True,False,55520,64240,,0.109576209,55480,55480,1722050471.319644282
7660,91.189.91.82,10.0.0.134,80,59278,8813,6,False,True,False,8799,64240,,0.109576209,64239,64239,1722050471.319730912
7661,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001214779,0.109576209,,,1722050471.320945691
7662,91.189.91.82,10.0.0.134,80,59278,58383,6,False,True,False,58369,64240,,0.109576209,58329,58329,1722050471.321513086
7663,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000824965,0.109576209,,,1722050471.322338051
7664,91.189.91.82,10.0.0.134,80,59278,19822,6,False,True,False,19808,64240,,0.109576209,19768,19768,1722050471.340505109
7665,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000034579,0.109576209,,,1722050471.340539688
7666,91.189.91.82,10.0.0.134,80,59278,33634,6,False,True,False,33620,64240,,0.109576209,33580,33580,1722050471.341127164
7667,91.189.91.82,10.0.0.134,80,59278,6010,6,False,True,False,5996,64240,,0.109576209,39536,39536,1722050471.341164362
7668,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000256081,0.109576209,,,1722050471.341420443
7669,91.189.91.82,10.0.0.134,80,59278,29706,6,False,True,False,29692,64240,,0.109576209,29652,29652,1722050471.341840263
7670,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000016832,0.109576209,,,1722050471.341857095
7671,91.189.91.82,10.0.0.134,80,59278,59914,6,False,True,False,59900,64240,,0.109576209,59860,59860,1722050471.342958377
7672,91.189.91.82,10.0.0.134,80,59278,4433,6,False,True,False,4419,64240,,0.109576209,64239,64239,1722050471.343041311
7673,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000755247,0.109576209,,,1722050471.343796558
7674,91.189.91.82,10.0.0.134,80,59278,3591,6,False,True,False,3577,64240,,0.109576209,3537,3537,1722050471.344170757
7675,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000009684,0.109576209,,,1722050471.344180441
